"UnitNumber","insff","inschangetime"
"N8S00L65","1","1,765,981,214"
"R2N8R791","1","1,765,981,013"
"R2N8K651","1","1,765,980,914"
"R2N8K651","1","1,765,981,238"
"R2N8K651","1","1,765,980,828"
"R2N8R791","1","1,765,981,060"
"R2N8K651","1","1,765,980,967"
"R2N8K651","1","1,765,981,516"
"R2N7Y426","1","1,765,980,970"
"F8N0RKJ7","1","1,765,981,601"
"R2N8K651","1","1,765,981,603"
"R2N8K651","1","1,765,981,270"
"R2N8K651","1","1,765,980,917"
"R2N8K651","1","1,765,981,086"
"R2N8K651","1","1,765,980,962"
"R2N8K651","1","1,765,981,561"
"R2N8K651","1","1,765,981,623"
"R2N8K651","1","1,765,981,286"
"R2N8K651","1","1,765,980,976"
"R2N8K651","1","1,765,981,162"
"R2N8K651","1","1,765,981,567"
"R2N8K651","1","1,765,981,571"
"R2N8R791","1","1,765,980,867"
"R2N8K651","1","1,765,981,322"
"R2N8K651","1","1,765,981,373"
"R2N8K651","1","1,765,981,299"
"R2N8K651","1","1,765,981,282"
"R2N8N750","1","1,765,981,302"
"R2N8R791","1","1,765,980,974"
"F8NGH098","1","1,765,981,108"
"R2N8K651","1","1,765,981,587"
"R2N8K651","1","1,765,981,109"
"R2N8R791","1","1,765,980,836"
"R2N8K651","1","1,765,981,753"
"R2N8K651","1","1,765,981,111"
"R2N8K651","1","1,765,981,336"
"R2N8K651","1","1,765,981,597"
"R2N8K651","1","1,765,981,054"
"F8N0CDY2","1","1,765,980,873"
"R2N8R791","1","1,765,980,891"
"R2N8K651","1","1,765,980,995"
"R2N8K651","1","1,765,981,607"
"R2N8K651","1","1,765,981,063"
"R2N05M60","1","1,765,981,870"
"R2N8K651","1","1,765,981,347"
"R2N8K651","1","1,765,981,050"
"R2N8K651","1","1,765,981,351"
"R2N8R791","1","1,765,980,918"
"R2N8R791","1","1,766,106,373"
"R2N2P828","1","1,766,106,230"
"R2N8R791","1","1,766,106,359"
"R2N2P828","1","1,766,106,234"
"R2N2P828","1","1,766,106,375"
"R2N2P828","1","1,766,106,236"
"F8N1LJP3","1","1,766,106,395"
"R2N8R791","1","1,766,106,395"
"R2N2P828","1","1,766,106,250"
"R2N03B47","1","1,766,106,360"
"R2N2P828","1","1,766,106,266"
"R2N2P828","1","1,766,106,243"
"F8N0CDY2","1","1,766,106,360"
"R2N2P828","1","1,766,106,252"
"R2N2P828","1","1,766,106,292"
"R2N2P828","1","1,766,106,262"
"R2N2P828","1","1,766,106,273"
"F8N54073","1","1,766,106,366"
"R2N2P828","1","1,766,106,275"
"R2N8X005","1","1,766,106,371"
"R2N2P828","1","1,766,106,255"
"R2K02I09","1","1,766,106,371"
"F8N57Y07","1","1,766,106,400"
"R2N2P828","1","1,766,106,282"
"R2N2P828","1","1,766,106,350"
"R2N2P828","1","1,766,106,288"
"R2N2P828","1","1,766,106,258"
"R2N8R791","1","1,766,106,370"
"R2N2P828","1","1,766,106,331"
"R2N2P828","1","1,766,106,307"
"R2N2P828","1","1,766,106,338"
"R2N2P828","1","1,766,106,314"
"R2N2P828","1","1,766,106,340"
"R2NV8276","1","1,766,106,361"
"F8N16Y70","1","1,766,106,366"
"R2N2P828","1","1,766,106,279"
"R2NG0170","1","1,766,106,383"
"R2N1H428","1","1,766,106,376"
"F8N0MPF4","1","1,766,106,372"
"R2N8R791","1","1,766,106,365"
"R2N2P828","1","1,766,106,295"
"R2N2P828","1","1,766,106,298"
"R2N2P828","1","1,766,106,304"
"R2N8R791","1","1,766,106,377"
"D6N02D91","1","1,766,106,365"
"R2N2P828","1","1,766,106,270"
"R2N2P828","1","1,766,106,310"
"R2N8R791","1","1,766,106,367"
"R2N2P828","1","1,766,106,321"
"R2N2P828","1","1,766,106,285"
"R2N2P828","1","1,766,106,359"
"F8N0PSZ7","1","1,766,106,375"
"R2N2P828","1","1,766,106,333"
"R2N2P828","1","1,766,106,363"
"R2NM6812","1","1,766,106,442"
"R2N0HK05","1","1,766,106,381"
"R2N43630","1","1,766,106,392"
"R2N4F730","1","1,766,106,375"
"F8N37W06","1","1,766,106,445"
"R2N2P828","1","1,766,106,302"
"F8N92D66","1","1,766,106,447"
"R2N2P828","1","1,766,106,343"
"R2N8R791","1","1,766,106,391"
"R2N2P828","1","1,766,106,324"
"R2N2P828","1","1,766,106,398"
"F8N7S979","1","1,766,106,374"
"R2N8R791","1","1,766,106,466"
"F8N0NUX1","1","1,766,106,454"
"F8K76A52","1","1,766,106,372"
"R2N2P828","1","1,766,106,317"
"D6NK0784","1","1,766,106,381"
"F8S62B19","1","1,766,106,381"
"F8N0MPF4","1","1,766,106,424"
"R2NM6811","1","1,766,106,378"
"R2N6H570","1","1,766,106,392"
"R2N2P828","1","1,766,106,401"
"R2N7J973","1","1,766,106,426"
"R2N2P828","1","1,766,106,346"
"F9K01542","1","1,766,106,404"
"F8N37R79","1","1,766,106,395"
"F8N56N65","1","1,766,106,386"
"F8N76S71","1","1,766,106,395"
"R2N2P828","1","1,766,106,372"
"F8N32N15","1","1,766,106,392"
"F8N0CRL9","1","1,766,106,404"
"R2N2P828","1","1,766,106,386"
"R2N8R791","1","1,766,106,423"
"F8N0ABG1","1","1,766,106,403"
"F8N54P21","1","1,766,106,469"
"R2NG6240","1","1,766,106,483"
"R2N9W360","1","1,766,106,424"
"R2N2P828","1","1,766,106,378"
"D6N05471","1","1,766,106,472"
"R2N8R791","1","1,766,106,389"
"R2N8R791","1","1,766,106,410"
"D7K1Z177","1","1,766,106,406"
"R2N2P828","1","1,766,106,382"
"R2N8R791","1","1,766,106,452"
"R2N03B47","1","1,766,106,453"
"F8S63B73","1","1,766,106,426"
"R2N8R791","1","1,766,106,456"
"F8N0AJC8","1","1,766,106,400"
"R2S03O60","1","1,766,106,390"
"R2N0N034","1","1,766,106,380"
"D6N28484","1","1,766,106,461"
"R2N8R791","1","1,766,106,463"
"R2N8R791","1","1,766,106,491"
"R2N8R791","1","1,766,106,381"
"R2N2P828","1","1,766,106,369"
"R2NV2726","1","1,766,048,336"
"N8S01J23","1","1,766,036,832"
"F8N0GYD7","1","1,766,036,833"
"R2N8R791","1","1,766,036,833"
"F8N1GZE4","1","1,766,036,839"
"OTAOCL01","1","1,766,036,840"
"D6NH7311","1","1,766,039,145"
"F8N56N59","1","1,766,039,144"
"F8N0NJJ0","1","1,766,039,144"
"F9K00253","1","1,766,038,289"
"F8N75A64","1","1,766,038,292"
"R2N8K651","1","1,766,038,293"
"R2N8K651","1","1,766,038,302"
"R2N03Z26","1","1,766,038,308"
"R2N8R791","1","1,766,038,296"
"N8K00Q20","1","1,766,038,291"
"F8N1APT4","1","1,766,038,290"
"R2S01G56","1","1,766,038,301"
"F8N47Y90","1","1,766,038,293"
"F8N60X68","1","1,766,038,323"
"D6N02D92","1","1,766,038,295"
"R2N0EV99","1","1,766,038,326"
"R2NV0730","1","1,766,038,334"
"R2N8R791","1","1,766,038,326"
"R2N4X689","1","1,766,038,296"
"R2N5E354","1","1,766,038,308"
"D6N42443","1","1,766,038,340"
"R2N8R791","1","1,766,038,285"
"F8N0GZW9","1","1,766,038,284"
"F8N0TFU1","1","1,766,038,297"
"F8N0ABA5","1","1,766,038,286"
"F8N1GDU6","1","1,766,038,305"
"R2N1Z656","1","1,766,038,329"
"R2N8R791","1","1,766,038,343"
"N8S01J21","1","1,766,038,294"
"R2N8R791","1","1,766,038,346"
"F8N0CXL8","1","1,766,038,295"
"R2K01I31","1","1,766,038,315"
"R2N8R791","1","1,766,038,317"
"F8N1NJS3","1","1,766,038,333"
"F8N0RGK3","1","1,766,038,337"
"R2N7Z013","1","1,766,038,302"
"R2N8R791","1","1,766,038,354"
"D6N53266","1","1,766,038,286"
"R2N8R791","1","1,766,038,384"
"R2N09G67","1","1,766,038,346"
"F8K40A03","1","1,766,038,359"
"F8N0ABA5","1","1,766,038,325"
"R2NV7045","1","1,766,038,289"
"D6N35885","1","1,766,038,356"
"F8N1WFU2","1","1,766,038,358"
"R2N9X733","1","1,766,038,290"
"R2N8R791","1","1,766,038,311"
"R2N8R791","1","1,766,038,290"
"D6N22415","1","1,766,038,288"
"F8N1HYM2","1","1,766,038,331"
"R2N8R791","1","1,766,038,365"
"R2N8K651","1","1,766,038,329"
"R2N8K651","1","1,766,038,384"
"R2N7N800","1","1,766,038,396"
"R2S07062","1","1,766,038,323"
"N8S01J21","1","1,766,038,367"
"R2N6X444","1","1,766,038,356"
"F8N0SXW0","1","1,766,038,324"
"R2N8R791","1","1,766,038,397"
"R2N8R791","1","1,766,038,314"
"R2N8K651","1","1,766,038,361"
"R2N1Z973","1","1,766,038,294"
"R2N8K651","1","1,766,038,331"
"R2N8K651","1","1,766,038,325"
"R2N5G418","1","1,766,038,346"
"F8N52W96","1","1,766,038,346"
"F8N1UXA6","1","1,766,038,403"
"F8N1APT4","1","1,766,038,347"
"F8N1SYJ4","1","1,766,038,370"
"F8N0WXC9","1","1,766,038,404"
"R2N8R791","1","1,766,038,349"
"R2S04797","1","1,766,038,332"
"R2N8R791","1","1,766,038,299"
"F8S36A84","1","1,766,038,368"
"R2N8R791","1","1,766,038,305"
"R2N8K651","1","1,766,038,351"
"D6N36959","1","1,766,038,306"
"R2N7W120","1","1,766,038,299"
"R2N81785","1","1,766,038,412"
"R2N8R791","1","1,766,038,415"
"R2N8K651","1","1,766,038,319"
"R2N8K651","1","1,766,038,417"
"F8N78N82","1","1,766,038,377"
"R2N6S278","1","1,766,038,301"
"F9K00409","1","1,766,036,631"
"R2N8R791","1","1,766,036,635"
"F8N0RSH7","1","1,766,036,637"
"R2N8K651","1","1,766,036,641"
"R2N8K651","1","1,766,036,633"
"R2N8K651","1","1,766,036,655"
"R2N3Z928","1","1,766,036,649"
"R2N8R791","1","1,766,036,651"
"D6N46728","1","1,766,036,644"
"F8N0ZGS5","1","1,766,036,677"
"R2N8R791","1","1,765,980,308"
"R2N8R791","1","1,765,980,153"
"R2N8R791","1","1,765,980,304"
"D6N00Y20","1","1,765,980,532"
"R2N06135","1","1,765,980,176"
"R2N78625","1","1,765,980,029"
"R2N8R791","1","1,765,980,427"
"R2N8K651","1","1,765,980,165"
"R2N78873","1","1,765,980,383"
"R2N8K651","1","1,765,980,385"
"R2N78353","1","1,765,980,477"
"R2N8R791","1","1,765,980,195"
"R2N9X054","1","1,765,980,509"
"R2N8K651","1","1,765,980,162"
"R2N8K651","1","1,765,980,026"
"R2S09922","1","1,765,980,222"
"F8N1CGB9","1","1,765,980,200"
"F8N0TPS0","1","1,765,980,201"
"R2N4E530","1","1,765,980,110"
"R2N4E530","1","1,765,980,110"
"R2N8R791","1","1,765,980,081"
"R2N8K651","1","1,765,980,249"
"R2NV6758","1","1,765,980,213"
"R2N8R791","1","1,765,980,222"
"R2S09923","1","1,765,980,224"
"R2N8R791","1","1,765,980,229"
"F8N1CGB9","1","1,765,980,256"
"R2N8R791","1","1,765,980,259"
"R2N2S006","1","1,765,980,259"
"R2N8K651","1","1,765,980,274"
"R2N8K651","1","1,765,980,130"
"R2NM2541","1","1,765,980,261"
"R2N8K651","1","1,765,980,269"
"R2N8R791","1","1,765,980,347"
"R2N8R791","1","1,765,980,280"
"R2N8R791","1","1,765,980,298"
"R2N8R791","1","1,765,980,014"
"R2N8R791","1","1,765,980,366"
"R2N8K651","1","1,765,980,041"
"R2N8K651","1","1,765,980,045"
"R2N8R791","1","1,765,980,374"
"R2N8R791","1","1,765,980,190"
"R2N8R791","1","1,765,980,403"
"R2N8K651","1","1,765,980,152"
"R2N8K651","1","1,765,980,387"
"R2N8R791","1","1,765,980,286"
"R2N8R791","1","1,765,980,463"
"R2N8R791","1","1,765,980,453"
"R2N8K651","1","1,765,980,490"
"R2N8R791","1","1,765,980,490"
"R2N78353","1","1,765,980,493"
"R2N8K651","1","1,765,980,469"
"R2N8R791","1","1,765,980,173"
"R2N78353","1","1,765,980,455"
"R2N8R791","1","1,765,980,314"
"R2N8R791","1","1,765,980,477"
"R2N8K651","1","1,765,980,481"
"R2N8R791","1","1,765,980,482"
"R2N8K651","1","1,765,980,216"
"F8N1CGB9","1","1,765,980,232"
"R2N8K651","1","1,765,980,475"
"R2N8R791","1","1,765,980,546"
"R2S09921","1","1,765,980,238"
"F8N1BJT3","1","1,765,980,243"
"R2N8K651","1","1,765,980,339"
"R2N8R791","1","1,765,980,484"
"79NN3470","1","1,765,980,244"
"R2N8K651","1","1,765,980,245"
"R2N8R791","1","1,765,980,302"
"R2N8K651","1","1,765,980,507"
"D6NH8392","1","1,765,980,320"
"R2N8R791","1","1,765,980,323"
"F8N0GRN1","1","1,765,980,343"
"R2N8K651","1","1,765,980,344"
"R2N8R791","1","1,765,980,419"
"R2N8R791","1","1,765,980,424"
"R2N8R791","1","1,765,980,441"
"F8N1EFH1","1","1,765,980,368"
"R2N8R791","1","1,765,980,408"
"R2N8R791","1","1,765,980,533"
"R2N8K651","1","1,765,980,536"
"R2N8R791","1","1,765,980,538"
"R2N8K651","1","1,765,980,437"
"R2N8K651","1","1,765,980,540"
"R2N8K651","1","1,765,980,543"
"R2N8R791","1","1,765,980,503"
"R2N8K651","1","1,765,980,533"
"R2N8K651","1","1,765,980,553"
"R2N8R791","1","1,765,980,031"
"R2N8R791","1","1,765,980,097"
"R2N8K651","1","1,765,980,280"
"R2N8K651","1","1,765,980,317"
"R2N8R791","1","1,765,980,339"
"R2N8R791","1","1,765,980,384"
"R2N8R791","1","1,765,980,388"
"R2N8R791","1","1,765,980,392"
"R2N8R791","1","1,765,980,395"
"F8N76H18","1","1,765,980,023"
"R2N8R791","1","1,765,980,100"
"R2N8K651","1","1,765,980,142"
"R2N8K651","1","1,765,980,417"
"D6NH5744","1","1,765,980,142"
"R2N8K651","1","1,765,980,169"
"R2N8K651","1","1,765,980,430"
"R2N8R791","1","1,765,980,182"
"R2N8R791","1","1,765,980,439"
"R2N8R791","1","1,765,980,185"
"R2N8K651","1","1,765,980,443"
"R2N8R791","1","1,765,980,443"
"R2N8K651","1","1,765,980,449"
"R2N8R791","1","1,765,980,449"
"R2N8R791","1","1,765,980,466"
"R2N8R791","1","1,765,980,234"
"R2N8K651","1","1,765,980,479"
"R2N8R791","1","1,765,980,249"
"R2N8K651","1","1,765,980,252"
"R2N8R791","1","1,765,980,254"
"R2N0ID40","1","1,765,980,492"
"F8N1CGB9","1","1,765,980,499"
"R2N8K651","1","1,765,980,514"
"R2N8R791","1","1,765,980,311"
"R2N8R791","1","1,765,980,331"
"R2N8R791","1","1,765,980,371"
"F8N0CDY2","1","1,765,980,382"
"F8S14B67","1","1,765,980,383"
"R2N78353","1","1,765,980,391"
"F8N1CGB9","1","1,765,980,394"
"R2N8R791","1","1,765,980,398"
"R2N8K651","1","1,765,980,400"
"R2N8K651","1","1,765,980,439"
"F8N1CGB9","1","1,765,980,470"
"R2N8R791","1","1,765,980,488"
"R2N8K651","1","1,765,980,492"
"R2N8R791","1","1,765,980,560"
"R2N8K651","1","1,765,980,020"
"R2N8R791","1","1,765,980,025"
"R2NV3832","1","1,765,980,025"
"R2N27178","1","1,765,980,094"
"R2N78353","1","1,765,980,195"
"R2N8R791","1","1,765,980,205"
"R2N8R791","1","1,765,980,288"
"F8N0CDY2","1","1,766,050,625"
"R2N1Z713","1","1,766,050,634"
"R2N8R791","1","1,766,050,649"
"R2N8R791","1","1,766,050,641"
"R2N0OQ55","1","1,766,050,629"
"R2N08Z44","1","1,766,050,627"
"D6N52524","1","1,766,050,634"
"R2NA5560","1","1,766,050,629"
"R2N0HK01","1","1,766,050,660"
"F8S03B23","1","1,766,050,659"
"R2N8R791","1","1,766,050,633"
"F8N0ERX4","1","1,766,050,664"
"R2N0A698","1","1,766,050,656"
"R2S02S43","1","1,766,050,625"
"R2N8R791","1","1,766,050,668"
"R2N00S49","1","1,766,050,669"
"R2N02D67","1","1,766,050,729"
"F8N0ZDN4","1","1,766,050,635"
"F8NKM344","1","1,766,050,720"
"N8S01J67","1","1,766,050,639"
"R2N2X700","1","1,766,050,708"
"R2N0KY77","1","1,766,050,627"
"R2N8R791","1","1,766,050,700"
"D6N58376","1","1,766,050,676"
"D6N00R32","1","1,766,050,721"
"R2N8R791","1","1,766,050,724"
"R2N3S287","1","1,766,050,743"
"F8N1B847","1","1,766,050,746"
"R2N4X817","1","1,766,050,663"
"R2N8M784","1","1,766,050,681"
"R2N8R791","1","1,766,050,635"
"R2N8R791","1","1,766,050,645"
"F8N0ZDN4","1","1,766,050,654"
"R2N2N766","1","1,766,050,753"
"F8N0CDY2","1","1,766,050,696"
"F8SEJ831","1","1,766,050,645"
"N8S01J67","1","1,766,050,727"
"R2N8R791","1","1,766,050,659"
"R2N0R014","1","1,766,050,791"
"R2S02S32","1","1,766,050,728"
"R2N8R791","1","1,766,050,685"
"F8N6G277","1","1,766,050,686"
"F8S13B18","1","1,766,050,646"
"D6N30003","1","1,766,050,703"
"R2N0OQ55","1","1,766,050,672"
"R2N8R791","1","1,766,050,674"
"R2N8R791","1","1,766,050,643"
"F8N0NRS8","1","1,766,050,697"
"R2N8R791","1","1,766,050,740"
"R2N7T594","1","1,766,050,822"
"R2N8R791","1","1,766,050,693"
"F8N0XBP8","1","1,766,050,723"
"R2N06V35","1","1,766,050,648"
"R2N8R791","1","1,766,050,653"
"D6N54378","1","1,766,050,703"
"R2N8R791","1","1,766,050,830"
"D6N25273","1","1,766,050,646"
"D6N25273","1","1,766,050,830"
"R2S03N68","1","1,766,050,748"
"F8N0ZDN4","1","1,766,050,758"
"R2N8R791","1","1,766,050,751"
"N8S01J67","1","1,766,050,707"
"F8N2B824","1","1,766,050,649"
"R2N0MC41","1","1,766,050,649"
"R2N1M079","1","1,766,050,754"
"D6N25272","1","1,766,050,699"
"F8N82U13","1","1,766,050,847"
"R2N8R791","1","1,766,050,755"
"R2N8R791","1","1,766,050,805"
"R2S00O97","1","1,766,050,650"
"N8K00D18","1","1,766,050,839"
"R2N8R791","1","1,766,050,665"
"R2N0MC41","1","1,766,050,704"
"R2S06895","1","1,766,050,808"
"R2N5A897","1","1,766,050,704"
"R2N8R791","1","1,766,050,864"
"R2N8R791","1","1,766,050,742"
"R2N8R791","1","1,766,050,735"
"R2S03N68","1","1,766,050,678"
"N8S01P89","1","1,766,050,868"
"D6N00R32","1","1,766,050,746"
"R2N4T626","1","1,766,050,880"
"R2N8R791","1","1,766,050,771"
"F8N0XNA4","1","1,766,050,786"
"F8N0ZDN4","1","1,766,050,680"
"R2S02W76","1","1,766,050,771"
"R2NA2981","1","1,766,050,717"
"R2N8R791","1","1,766,050,749"
"F8N1AET9","1","1,766,050,824"
"R2N0BE62","1","1,766,050,774"
"R2N8R791","1","1,766,050,714"
"R2N8R791","1","1,766,050,889"
"R2N8R791","1","1,766,050,682"
"F8N0XBP8","1","1,766,050,714"
"R2N1T299","1","1,766,046,697"
"F8N20H05","1","1,766,046,676"
"R2K2A927","1","1,766,046,675"
"N8S00O58","1","1,766,046,720"
"F8N1WFU0","1","1,766,046,697"
"F8N0MYA0","1","1,766,046,676"
"F8SEJ831","1","1,766,046,688"
"F8N37Z11","1","1,766,046,716"
"F8N0UTJ3","1","1,766,046,679"
"R2NE5959","1","1,766,046,696"
"D6NK5707","1","1,766,046,672"
"R2S02Q79","1","1,766,046,683"
"R2N0FD71","1","1,766,046,711"
"F8N0BXL8","1","1,766,046,710"
"N8S00W36","1","1,766,046,708"
"F8N2AJZ9","1","1,766,046,712"
"F8N0MYA0","1","1,766,046,684"
"D6N24590","1","1,766,046,715"
"R2NH1291","1","1,766,046,692"
"R2N0FD71","1","1,766,046,715"
"N8S00N41","1","1,766,046,699"
"R2K00M06","1","1,766,046,723"
"N8S00L64","1","1,766,046,694"
"F8S24A64","1","1,766,046,694"
"R2N0R965","1","1,766,046,687"
"F8N60M25","1","1,766,046,700"
"R2N7F991","1","1,766,046,721"
"R2N2S667","1","1,766,046,632"
"F8N47W28","1","1,766,046,702"
"F8N54P10","1","1,766,046,692"
"F8N95M43","1","1,766,046,731"
"R2N5H295","1","1,766,046,731"
"R2N8K190","1","1,766,046,699"
"N8K01E90","1","1,766,046,741"
"R2N8J554","1","1,766,046,703"
"R2NP8089","1","1,766,046,733"
"F8N1LES0","1","1,766,046,690"
"F8N1NMT2","1","1,766,046,688"
"R2S02T13","1","1,766,046,749"
"D6N40857","1","1,766,046,707"
"F8N7B170","1","1,766,046,723"
"F8N70316","1","1,766,046,751"
"D6N49643","1","1,766,046,734"
"F8N37W35","1","1,766,046,757"
"R2N82398","1","1,766,046,777"
"F8N0CDY2","1","1,766,046,729"
"F8N0NUS2","1","1,766,046,754"
"F8N16P98","1","1,766,048,501"
"N8S00W33","1","1,766,048,525"
"D7NB8840","1","1,766,048,492"
"F8N39Y76","1","1,766,048,478"
"D6NJ9683","1","1,766,048,530"
"F8N0UTL2","1","1,766,048,531"
"R2N8R791","1","1,766,048,477"
"R2K02B88","1","1,766,048,477"
"F8N0YUL2","1","1,766,048,507"
"F8N1UXA6","1","1,766,048,504"
"R2N8R791","1","1,766,048,482"
"R2N1H596","1","1,766,048,484"
"R2N8R791","1","1,766,048,500"
"F8N1WXR5","1","1,766,048,511"
"F8N0UTL2","1","1,766,048,523"
"R2N8W605","1","1,766,048,484"
"F8N75U55","1","1,766,048,540"
"R2NE3978","1","1,766,048,541"
"R2N8R791","1","1,766,048,498"
"R2N8R791","1","1,766,048,490"
"F8S24A62","1","1,766,048,491"
"F8N1LTY4","1","1,766,048,482"
"R2S02T09","1","1,766,048,479"
"F8K65A61","1","1,766,048,495"
"N8K00R30","1","1,766,048,508"
"F8N1KSW4","1","1,766,048,386"
"F8N0GXJ6","1","1,766,048,532"
"F8N15W90","1","1,766,048,546"
"R2N8M785","1","1,766,048,490"
"F8N0UTL2","1","1,766,048,591"
"R2N8R791","1","1,766,047,535"
"F8N1NGB9","1","1,766,048,516"
"N8S01G01","1","1,766,048,485"
"F8N0GXJ6","1","1,766,048,601"
"R2N8R791","1","1,766,048,494"
"F8N0UTL2","1","1,766,048,487"
"F8N0RZU7","1","1,766,048,488"
"R2S02S45","1","1,766,048,549"
"R2N8R791","1","1,766,048,619"
"R2N8R791","1","1,766,048,622"
"N8S00W33","1","1,766,048,516"
"F8N0NUS0","1","1,766,048,619"
"F8N0EJK7","1","1,766,048,626"
"F8N0AKW2","1","1,766,048,629"
"F8N15P69","1","1,766,048,632"
"R2N2S444","1","1,766,048,553"
"R2N8R791","1","1,766,048,510"
"F8N0TGM3","1","1,766,048,555"
"R2N8R791","1","1,766,055,652"
"R2N2P828","1","1,766,055,601"
"R2N2P828","1","1,766,055,606"
"D6N59450","1","1,766,055,598"
"R2N07W38","1","1,766,055,614"
"R2N8R791","1","1,766,055,599"
"R2N8R791","1","1,766,055,616"
"R2N2P828","1","1,766,055,620"
"R2N8R791","1","1,766,055,648"
"F8N1UXB1","1","1,766,055,622"
"R2N78508","1","1,766,055,634"
"R2N8R791","1","1,766,055,659"
"D6N46537","1","1,766,055,661"
"R2N74195","1","1,766,055,637"
"R2N8R791","1","1,766,055,640"
"F8N0CDY2","1","1,766,055,653"
"R2N2P828","1","1,766,055,703"
"N8S01D81","1","1,766,055,706"
"R2N2P828","1","1,766,055,666"
"N8S01R29","1","1,766,055,604"
"R2N2P828","1","1,766,055,679"
"R2N8R791","1","1,766,055,644"
"R2N2P828","1","1,766,055,713"
"R2N73237","1","1,766,055,610"
"R2N8R791","1","1,766,055,662"
"R2N2P828","1","1,766,055,684"
"R2N2P828","1","1,766,055,609"
"R2N8R791","1","1,766,055,610"
"R2N2P828","1","1,766,055,723"
"R2N8R791","1","1,766,055,607"
"R2N8R791","1","1,766,055,684"
"R2N0OO86","1","1,766,055,686"
"R2N2P828","1","1,766,055,634"
"F8N0CDY2","1","1,766,055,690"
"R2N8R791","1","1,766,055,688"
"N8S01R29","1","1,766,055,609"
"N8S00I15","1","1,766,055,735"
"F8N1EXK3","1","1,766,055,702"
"R2N8R791","1","1,766,055,709"
"R2N8R791","1","1,766,055,670"
"R2N2P828","1","1,766,055,747"
"R2N2M430","1","1,766,055,747"
"F8N87841","1","1,766,055,753"
"R2N2P828","1","1,766,055,614"
"D6S00J27","1","1,766,055,703"
"F8N0CDY2","1","1,766,055,629"
"R2N2P828","1","1,766,055,630"
"R2N8R791","1","1,766,055,650"
"R2N2P828","1","1,766,055,718"
"R2N8R791","1","1,766,055,722"
"R2N78508","1","1,766,055,725"
"R2N8R791","1","1,766,055,744"
"R2N2P828","1","1,766,055,763"
"R2N5F364","1","1,766,055,722"
"R2N8R791","1","1,766,055,728"
"R2N2P828","1","1,766,055,773"
"R2N8R791","1","1,766,055,656"
"R2N8R791","1","1,766,055,618"
"R2N2P828","1","1,766,055,662"
"R2N8R791","1","1,766,055,701"
"N8S01D81","1","1,766,055,653"
"R2N2P828","1","1,766,055,692"
"F8N53445","1","1,766,055,803"
"R2N2P828","1","1,766,055,797"
"R2N2P828","1","1,766,055,753"
"N8S00N39","1","1,766,055,797"
"F8N0CDY2","1","1,766,055,666"
"F8N1EPT9","1","1,766,055,619"
"F8N0P020","1","1,766,055,763"
"R2N8R791","1","1,766,055,736"
"F8N53445","1","1,766,055,805"
"R2N2P828","1","1,766,055,649"
"R2N8R791","1","1,766,055,759"
"R2N2K373","1","1,766,055,726"
"R2N8R791","1","1,766,055,765"
"N8S01G05","1","1,766,055,730"
"R2N8R791","1","1,766,055,830"
"R2N8R791","1","1,766,055,716"
"R2N8R791","1","1,766,055,752"
"R2N8R791","1","1,766,055,754"
"R2N8R791","1","1,766,055,632"
"R2N8R791","1","1,766,055,674"
"R2N8R791","1","1,766,055,762"
"R2N2P828","1","1,766,055,852"
"F8N1EPT9","1","1,766,055,662"
"R2N2P828","1","1,766,055,855"
"R2N8R791","1","1,766,055,856"
"R2N8R791","1","1,766,055,776"
"R2BE0894","1","1,766,055,683"
